VALE3, 2023-03-15, 79.42
VALE3, 2023-03-16, 79.72
VALE3, 2023-03-17, 80.67
VALE3, 2023-03-20, 81.33
VALE3, 2023-03-21, 80.65
VALE3, 2023-03-22, 79.65
VALE3, 2023-03-23, 77.6
VALE3, 2023-03-24, 76.71
VALE3, 2023-03-27, 76.58
VALE3, 2023-03-28, 77.39
VALE3, 2023-03-29, 78.51
VALE3, 2023-03-30, 79.78
VALE3, 2023-03-31, 78.29
VALE3, 2023-04-03, 78.31
VALE3, 2023-04-04, 76.1
VALE3, 2023-04-05, 74.98
VALE3, 2023-04-06, 74.84
VALE3, 2023-04-10, 76.28
VALE3, 2023-04-11, 80.31
VALE3, 2023-04-12, 78.59
VALE3, 2023-04-13, 77.53
VALE3, 2023-04-14, 76.85
VALE3, 2023-04-17, 75.93
VALE3, 2023-04-18, 76.58
VALE3, 2023-04-19, 74.35
VALE3, 2023-04-20, 72.8
VALE3, 2023-04-24, 70.17
VALE3, 2023-04-25, 68.26
VALE3, 2023-04-26, 68.52
VALE3, 2023-04-27, 69.97
VALE3, 2023-04-28, 70.6
VALE3, 2023-05-02, 67.81
VALE3, 2023-05-03, 67.28
VALE3, 2023-05-04, 65.2
VALE3, 2023-05-05, 67.32
VALE3, 2023-05-08, 68.23
VALE3, 2023-05-09, 68.93
VALE3, 2023-05-10, 67.63
VALE3, 2023-05-11, 66.32
VALE3, 2023-05-12, 66.39
VALE3, 2023-05-15, 67.34
VALE3, 2023-05-16, 65.96
VALE3, 2023-05-17, 68.14
VALE3, 2023-05-18, 68.24
VALE3, 2023-05-19, 67.49
VALE3, 2023-05-22, 66.4
VALE3, 2023-05-23, 64.9
VALE3, 2023-05-24, 63.43
VALE3, 2023-05-25, 63.24
VALE3, 2023-05-26, 64.68
VALE3, 2023-05-29, 64.19
VALE3, 2023-05-30, 62.68
VALE3, 2023-05-31, 62.22
VALE3, 2023-06-01, 63.54
VALE3, 2023-06-02, 66.25
VALE3, 2023-06-05, 65.7
VALE3, 2023-06-06, 65.92
VALE3, 2023-06-07, 66.96
VALE3, 2023-06-09, 66.66
VALE3, 2023-06-12, 65.45
VALE3, 2023-06-13, 66.14
VALE3, 2023-06-14, 67.3
VALE3, 2023-06-15, 67.83
VALE3, 2023-06-16, 67.94
VALE3, 2023-06-19, 67.67
VALE3, 2023-06-20, 65.93
VALE3, 2023-06-21, 65.26
VALE3, 2023-06-22, 64.91
VALE3, 2023-06-23, 64.26
VALE3, 2023-06-26, 64.4
VALE3, 2023-06-27, 65.17
VALE3, 2023-06-28, 63.11
VALE3, 2023-06-29, 63.88
VALE3, 2023-06-30, 62.62
VALE3, 2023-07-03, 64.58
VALE3, 2023-07-04, 64.26
VALE3, 2023-07-05, 63.69
VALE3, 2023-07-06, 63.24
VALE3, 2023-07-07, 63.83
VALE3, 2023-07-10, 62.86
VALE3, 2023-07-11, 64.92
VALE3, 2023-07-12, 65.38
VALE3, 2023-07-13, 66.9
VALE3, 2023-07-14, 66.9
VALE3, 2023-07-17, 66.16
VALE3, 2023-07-18, 65.74
VALE3, 2023-07-19, 65.57
VALE3, 2023-07-20, 65.71
VALE3, 2023-07-21, 66.11
VALE3, 2023-07-24, 68.11
VALE3, 2023-07-25, 70.22
VALE3, 2023-07-26, 69.97
VALE3, 2023-07-27, 68.67
VALE3, 2023-07-28, 65.95
VALE3, 2023-07-31, 67.44
VALE3, 2023-08-01, 66.5
VALE3, 2023-08-02, 65.42
VALE3, 2023-08-03, 65.83
VALE3, 2023-08-04, 65.88
VALE3, 2023-08-07, 66.21
VALE3, 2023-08-08, 65.78
VALE3, 2023-08-09, 65.19
VALE3, 2023-08-10, 64.42
VALE3, 2023-08-11, 63.88
VALE3, 2023-08-14, 61.9
VALE3, 2023-08-15, 61.29
VALE3, 2023-08-16, 61.05
VALE3, 2023-08-17, 61.91
VALE3, 2023-08-18, 61.22
VALE3, 2023-08-21, 61.2
VALE3, 2023-08-22, 62.58
VALE3, 2023-08-23, 63.04
VALE3, 2023-08-24, 62.2
VALE3, 2023-08-25, 62.07
VALE3, 2023-08-28, 62.96
VALE3, 2023-08-29, 64.97
VALE3, 2023-08-30, 64.98
VALE3, 2023-08-31, 65.08
VALE3, 2023-09-01, 68.89
VALE3, 2023-09-04, 69.4
VALE3, 2023-09-05, 69.1
VALE3, 2023-09-06, 68.0
VALE3, 2023-09-08, 66.71
VALE3, 2023-09-11, 67.67
VALE3, 2023-09-12, 67.62
VALE3, 2023-09-13, 67.36
VALE3, 2023-09-14, 70.12
VALE3, 2023-09-15, 69.54
VALE3, 2023-09-18, 68.72
VALE3, 2023-09-19, 68.85
VALE3, 2023-09-20, 69.31
VALE3, 2023-09-21, 67.5
VALE3, 2023-09-22, 68.0
VALE3, 2023-09-25, 66.6
VALE3, 2023-09-26, 65.56
VALE3, 2023-09-27, 65.7
VALE3, 2023-09-28, 66.7
VALE3, 2023-09-29, 67.58
VALE3, 2023-10-02, 66.99
VALE3, 2023-10-03, 66.58
VALE3, 2023-10-04, 65.87
VALE3, 2023-10-05, 65.9
VALE3, 2023-10-06, 66.86
VALE3, 2023-10-09, 66.38
VALE3, 2023-10-10, 66.78
VALE3, 2023-10-11, 67.36
VALE3, 2023-10-13, 66.59
VALE3, 2023-10-16, 67.3
VALE3, 2023-10-17, 67.85
VALE3, 2023-10-18, 65.36
VALE3, 2023-10-19, 64.42
VALE3, 2023-10-20, 62.68
PETR4, 2022-08-01, 19.54
PETR4, 2022-08-02, 19.62
PETR4, 2022-08-03, 19.65
PETR4, 2022-08-04, 19.84
PETR4, 2022-08-05, 20.23
PETR4, 2022-08-08, 21.25
PETR4, 2022-08-09, 21.6
PETR4, 2022-08-10, 21.53
PETR4, 2022-08-11, 21.03
PETR4, 2022-08-12, 22.54
PETR4, 2022-08-15, 22.55
PETR4, 2022-08-16, 22.75
PETR4, 2022-08-17, 23.29
PETR4, 2022-08-18, 23.76
PETR4, 2022-08-19, 22.55
PETR4, 2022-08-22, 23.04
PETR4, 2022-08-23, 23.77
PETR4, 2022-08-24, 23.91
PETR4, 2022-08-25, 23.66
PETR4, 2022-08-26, 23.91
PETR4, 2022-08-29, 24.51
PETR4, 2022-08-30, 23.05
PETR4, 2022-08-31, 23.62
PETR4, 2022-09-01, 24.06
PETR4, 2022-09-02, 23.76
PETR4, 2022-09-05, 23.69
PETR4, 2022-09-06, 22.82
PETR4, 2022-09-08, 22.6
PETR4, 2022-09-09, 22.6
PETR4, 2022-09-12, 22.45
PETR4, 2022-09-13, 21.79
PETR4, 2022-09-14, 22.12
PETR4, 2022-09-15, 22.08
PETR4, 2022-09-16, 21.88
PETR4, 2022-09-19, 22.23
PETR4, 2022-09-20, 22.1
PETR4, 2022-09-21, 22.16
PETR4, 2022-09-22, 22.7
PETR4, 2022-09-23, 21.28
PETR4, 2022-09-26, 20.94
PETR4, 2022-09-27, 21.09
PETR4, 2022-09-28, 20.81
PETR4, 2022-09-29, 20.83
PETR4, 2022-09-30, 21.18
PETR4, 2022-10-03, 22.87
PETR4, 2022-10-04, 22.3
PETR4, 2022-10-05, 23.14
PETR4, 2022-10-06, 23.93
PETR4, 2022-10-07, 23.91
PETR4, 2022-10-10, 23.63
PETR4, 2022-10-11, 23.46
PETR4, 2022-10-13, 24.13
PETR4, 2022-10-14, 23.76
PETR4, 2022-10-17, 23.73
PETR4, 2022-10-18, 24.32
PETR4, 2022-10-19, 25.18
PETR4, 2022-10-20, 25.92
PETR4, 2022-10-21, 26.81
PETR4, 2022-10-24, 24.35
PETR4, 2022-10-25, 23.83
PETR4, 2022-10-26, 23.25
PETR4, 2022-10-27, 23.43
PETR4, 2022-10-28, 23.15
PETR4, 2022-10-31, 21.19
PETR4, 2022-11-01, 21.23
PETR4, 2022-11-03, 21.29
PETR4, 2022-11-04, 20.12
PETR4, 2022-11-07, 19.3
PETR4, 2022-11-08, 19.44
PETR4, 2022-11-09, 19.12
PETR4, 2022-11-10, 18.57
